,Date,Equity Share Capital,Reserves,Borrowings,Other Liabilities,Net Block,Capital Work in Progress,Investments,Other Assets,Receivables,Inventory,Cash & Bank,No. of Equity Shares,Face value,Sales,Raw Material Cost,Change in Inventory,Power and Fuel,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Interest,Profit before tax,Tax,Net profit,Dividend Amount,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,PRICE:,Adjusted Equity Shares in Cr,Current_PRICE:,Market Cap,Symbol,EBITDA,EBIT,EV,EV/EBITDA,EV/Sales,EPS,BV,P/E,P/B,P/S,EPS/P,Operating Cashflow Per Share,Price/Cashflow,ROE,ROA,ROCE,Net Profit Margin,EBITDA Margin,Operating Margin,Interest_Cov_Rat,Debt_to_Equity,Debt_Service_Coverage,FixAsset_Turn_Rat,Acc_Rec_Rat,COGS,Inv_Turn_Rat,CFO/Sales,CFO/Total Debt,Yearly_Sales_Growth,Sales_3yr_cagr,Sales_5yr_cagr,Yearly_Profit_Growth,Profit_3yr_cagr,Profit_5yr_cagr,Yearly_EBITDA_Growth,EBIITDA_3yr_cagr,EBITDA_5yr_cagr,Yearly_EBIT_Growth,EBIT_3yr_cagr,EBIT_5yr_cagr,Yearly_EPS_Growth,EPS_3yr_cagr,EPS_5yr_cagr,ROE_5yr_cagr,ROE_3yr_cagr,Yearly_ROE_Growth,Comp_Name,Industry,Comp_Description,Comp_Description_Source
855,2023-03-31,239.93,23508.43,7790.82,9448.31,8711.67,852.91,12616.4,18806.51,7125.02,3989.19,421.28,2399334970.0,1.0,20812.14,6292.09,237.93,495.21,1037.32,2159.14,4324.23,318.6,-2609.38,1600.87,472.18,1741.05,50.33,1690.72,2759.2,507.08,-685.64,169.31,-9.25,983.1,239.93,1378.3,330700.34,SUNPHARMA,3814.1,2213.23,338069.88,88.63686846176032,16.24387881303893,7.046721960571833,337.9103692743717,195.5944916958456,4.078892290164873,0.0662257701514596,0.0071678587738498,2.1134497561788854,465.1636487339276,0.0711931265990577,0.0327214575091537,0.0701739867682038,0.0812372009798127,0.1832632300186333,0.1063432208316876,4.687259096107416,0.3280571795273442,0.4615878010407842,2.388995450929615,2.920993905982018,7586.69,1.9018121473281544,0.0243646256463775,0.0650868586361897,0.3353116069698536,0.1842214577300158,0.1829979696385779,-17.90889088908891,-0.1925093854950584,0.4079015913450972,0.8651676601904239,-0.0333444713201508,0.2697022145256651,2.184686888454012,-0.1544449693249322,0.2705074963232643,-17.90889088908891,-0.1925093854950583,0.4079015913450972,0.3905754870516595,-0.1852323278746016,-18.506681039717,Sun Pharmaceuticals Industries Ltd.,niftyhealthcarelist,"Sun Pharmaceutical Industries Ltd is engaged in the business of manufacturing, developing and marketing a wide range of branded and generic formulations and Active Pharma Ingredients (APIs). The company and its subsidiaries has various manufacturing facilities spread across the world with trading and other incidental and related activities extending to global market. It is the largest pharmaceutical company in India.",https://www.screener.in/company/SUNPHARMA/
856,2023-03-31,10.24,925.77,267.94,230.34,1065.77,19.51,49.71,299.3,126.19,41.27,42.94,51210664.0,2.0,1066.04,235.55,,13.5,29.57,228.95,276.3,8.26,21.28,84.96,31.29,178.94,40.0,138.95,40.96,237.74,46.72,-287.87,-3.4,1248.3,5.12,1582.1,8104.6,METROPOLIS,295.19,210.23,8329.6,28.217758054134627,7.813590484409591,27.138671875,191.054453125,58.2968837711407,8.28088523518941,1.4840906532587894,0.0217405045862372,46.43359375,26.88355346176495,0.1484492687043941,0.0854982217354385,0.174616886083309,0.1303422010431128,0.2769033056920941,0.1972064838092379,6.718759987216363,0.2862576254527195,0.9864986799451926,1.0002533379622245,8.447896029796338,,,0.2230122697084537,0.8872881988504889,-0.0786250767063378,0.1701723082896495,0.1706182955111224,-0.303613491705508,0.0743576899801476,0.0772955917725599,-0.1716290164164445,0.1774099708853609,0.1417966775381087,-0.2899793981559662,0.1190972033185961,0.0876146472287993,-0.303613491705508,0.0701444792874033,-0.2308242005223902,-0.1081204210420996,-0.121134771577383,-0.3756396216271859,Metropolis Healthcare Ltd.,niftyhealthcarelist,"Metropolis Healthcare Limited is one of the leading Indian diagnostics companies. The Company owns a chain of diagnostic centres across India, South Asia, Africa and the Middle East.",https://www.screener.in/company/METROPOLIS/
857,2023-03-31,970.92,6071.19,533.52,844.7,4484.64,102.85,1474.74,2358.1,140.29,29.94,1231.46,970922825.0,10.0,1904.66,354.42,,22.81,19.22,374.89,629.42,-80.19,144.17,113.21,51.91,563.14,-131.17,694.31,97.09,696.47,-842.85,-54.47,-200.85,441.1,97.09,776.05,75418.56,MAXHEALTH,728.26,615.05,74720.62,102.6015708675473,39.23042432770153,7.151199917602224,1033.4515686476466,108.52024960032264,0.7509302066428938,0.4074480484705931,0.0162121965939746,7.173447316922443,61.49065860697517,0.098594029346318,0.0714371700464134,0.0811879672053677,0.3645322524755074,0.3823569560971512,0.3229185261411485,11.848391446734732,0.0757613840170062,1.2439745144594572,0.4247074458596453,13.576591346496544,,,0.3656663131477534,1.3054243514769832,0.0728302992069214,2.179449548751456,0.1245834355303936,1.094323117760618,,,0.27456333788372,1.2950941070766064,0.6367372008460979,0.3387532105698487,1.2111837276758854,1.1564188796271613,1.0915188948199552,,,,,0.8770040568767044,Max Healthcare Institute Ltd.,niftyhealthcarelist,"Max Healthcare Institute Limited is primarily engaged in the providing healthcare services through primary care clinics, multi-speciality hospitals / medical centres and super-speciality hospitals providing operation and management, medical services, clinical, radiology, pathology services and related healthcare services. ",https://www.screener.in/company/MAXHEALTH/
858,2023-03-31,91.0,18320.86,748.51,3523.3,4021.93,926.59,9974.33,7760.82,2674.42,3019.47,100.97,454981335.0,2.0,11258.83,4676.9,-120.79,447.42,1155.6,1934.3,1796.97,162.95,210.02,548.34,98.44,527.14,101.93,425.21,182.0,1793.99,-1269.17,-498.26,26.56,648.4,45.5,1439.25,65532.87,LUPIN,1173.92,625.5799999999999,66180.41,56.37557073735859,5.878089464002921,9.345274725274724,493.6562637362637,154.0083135391924,2.91549020183996,0.1278329986330728,0.0144128234504545,39.42835164835165,16.44501920300559,0.0230943533135707,0.0154330330278013,0.0326496826522661,0.0377668017014201,0.1042666067433294,0.0555634999373824,6.3549370174725714,0.0406536873515223,1.386055847452624,2.799360008752017,4.209821194875898,6400.71,2.1198124174110027,0.1593407130225787,2.396748206436788,-0.0435656113363694,0.0070001963580128,0.0223545830969673,-3.2533651298357182,-0.163921847897256,-0.2056750634695088,1.7548400722784123,-0.1024595203318935,-0.1194067638815911,-8.104019986372926,-0.1727035599522505,-0.1929493717174851,-3.2508889044183165,-0.1651486701321863,-0.2066902008947145,-0.229757707721806,-0.1783784856386815,-3.2213402255879067,Lupin Ltd.,niftyhealthcarelist,"Lupin is an innovation-led transnational pharmaceutical company headquartered in Mumbai. Lupin develops and commercializes a wide range of branded and generic formulations, biotechnology products, and APIs in over 100 markets in the U.S., India, South Africa, and across the Asia Pacific (APAC), Latin America (LATAM), Europe, and Middle East regions.",https://www.screener.in/company/LUPIN/
859,2023-03-31,107.73,3949.09,1714.26,1186.88,2884.16,357.06,384.12,3332.62,1487.42,1569.27,1.7,538650925.0,2.0,5773.45,2671.65,-40.82,301.1,431.99,496.57,305.26,44.11,15.76,300.58,145.7,1051.43,291.05,760.38,107.73,881.55,-735.27,-185.19,-38.91,292.95,53.87,398.95,21502.04,LAURUSLABS,1497.71,1197.13,23214.6,15.50006343017006,4.020923364712607,14.115091887878226,181.03777798403564,28.264073884110577,2.203683697637851,0.0691007976166763,0.0481825973301868,16.36439576758864,17.90166921898928,0.187432521038646,0.0787200715580544,0.2074360431669635,0.1317028812928145,0.259413349037404,0.2073508907152569,8.216403568977352,0.4225624996918768,0.8052377470483236,2.001778680794408,3.8815196783692567,3445.56,2.195645108872278,0.1526903324701868,0.5142452136782052,0.2265563921275366,0.2732002576921548,0.23288675938686,0.0137183537975442,0.4173573743931658,0.3443942750704061,0.1461335374019514,0.37507070330751,0.2790103329990732,0.1174867213680959,0.4506019807583901,0.3049524740809111,0.0112720314289962,0.4137524176135294,0.340074120405252,0.103759648822572,0.0841934819822534,-0.1533539413825664,Laurus Labs Ltd.,niftyhealthcarelist,"Founded in 2005, Laurus Labs is a research-driven pharmaceutical and biotechnology company having a global leadership
position in select Active Pharmaceutical Ingredients (APIs) including anti-retroviral, oncology drugs (incl High Potent APIs), Cardiovascular, and Gastro therapeutics. They also offer integrated CMO and CDMO services to Global Innovators from Clinical phase drug development to commercial manufacturing.
Laurus employs 6500+ people, including around 1050+ scientists at more than 11 facilities approved by global agencies USFDA, WHO-Geneva, Japan-PDMA, UK-MHRA, EMA, TGA etc.",https://www.screener.in/company/LAURUSLABS/
860,2023-03-31,83.37,1606.5,280.63,349.67,361.48,4.94,1213.41,740.34,63.32,23.34,534.22,83367877.0,10.0,1769.03,389.64,,21.31,344.15,317.44,196.57,39.22,46.6,82.09,34.38,390.83,98.47,292.36,50.02,427.53,-288.47,-270.05,-130.99,1828.1,8.34,2371.0,19792.6,LALPATHLAB,507.3,425.21,19539.01,38.51569091267495,11.045041632985308,35.05515587529976,275.99589928057554,67.63627035162129,8.590707348117725,1.3402825277129276,0.0191757321127398,51.26258992805755,35.661483404673355,0.1730073911010906,0.0995739260450051,0.2157878710987059,0.1652657105871579,0.2867673244659502,0.2403633629729286,12.367946480511923,0.1660660287477735,1.6104250658709247,4.893853048578068,27.937934301958308,,,0.2416748161421796,1.5234650607561555,-0.0584205792025718,0.1157512511573368,0.1155361675417006,-0.1531933381607531,0.0941769457814629,0.1168176058863568,-0.1030288028007142,0.0959150012718272,0.1201834606259479,-0.131568735575843,0.102370598326384,0.106316829690056,-0.1542086938703925,0.093739449954824,0.1165496553742462,-0.0440347147787173,-0.0764175353155787,-0.2623095131419622,Dr. Lal Path Labs Ltd.,niftyhealthcarelist,"Dr. Lal PathLabs Limited is one of India’s leading consumer healthcare brand in diagnostic services. It has an integrated nationwide network, where patients and healthcare providers are offered a broad range of diagnostic and related healthcare tests and services for use in: core testing, patient diagnosis and the prevention, monitoring and treatment of disease and other health conditions. The services of DLPL are aimed at individual patients, hospitals and other healthcare providers and corporates.",https://www.screener.in/company/LALPATHLAB/
861,2023-03-31,23.91,9325.94,1181.69,2199.68,1825.09,228.75,3005.55,7671.83,1768.34,1724.66,2163.87,119565000.0,2.0,9054.55,3572.91,-257.73,126.32,361.12,1517.52,1742.53,87.11,253.93,229.85,86.4,1326.99,192.52,1134.47,597.75,1437.42,197.04,-1711.27,-76.81,3396.1,11.96,4815.7,57578.92,ALKEM,1643.24,1413.39,56596.74,34.442163043742845,6.250640838031708,94.85535117056855,803.6708695652173,50.76888062266962,5.992129592310934,0.5318541506756272,0.0279306708196368,120.185618729097,28.257124570410877,0.1213356364005839,0.0624730854755734,0.134205443838223,0.1252928085879475,0.1814822382117278,0.1560972107945729,16.358680555555555,0.1263859848018952,1.2958386234415538,4.961152600693664,5.120367123969372,4318.08,2.503728271079517,0.1587511251249372,1.2164103952813343,0.0254524163034084,0.1068618795144851,0.11385837926946,-0.2639286293592863,-0.0355037286158381,0.0964666094128559,-0.1825693321726154,0.0166910518930543,0.088715173988906,-0.2109564722236178,0.0087838103816388,0.0789408920531276,-0.2639286293592863,-0.0355037286158381,0.0964666094128559,-0.0370276963495049,-0.1553132232294127,-0.3116512242852685,Alkem Laboratories Ltd.,niftyhealthcarelist,"Alkem Laboratories is engaged in pharmaceutical business with global operations. The Company is engaged in the development, manufacture and sale of pharmaceutical and nutraceutical products.(Source : 202003-01 Annual Report Page No:107)",https://www.screener.in/company/ALKEM/
862,2023-03-31,25.37,5851.93,1440.38,1129.29,2478.66,123.02,1056.73,4788.56,925.9,1660.13,1706.06,253704218.0,1.0,5774.72,1964.94,-104.09,277.21,311.74,1193.39,825.38,183.7,111.19,228.63,46.34,750.49,244.79,505.7,101.48,762.29,-709.61,506.38,559.06,810.35,25.37,1082.0,27450.8,IPCALAB,1025.46,796.83,27185.12,26.510171045189477,4.707608334256899,19.932991722506895,256.0333819471817,54.28186671939885,4.22601143558386,0.1873683918873988,0.0245980029894575,30.04690579424517,26.96949914074696,0.0860429108604291,0.0400838932026214,0.1088910693006526,0.0875713454505153,0.1775774409841516,0.1379859110052089,17.195295640914974,0.2450751195276742,0.6897465561773569,2.329774959050455,6.236872232422508,2657.9800000000005,1.6010673862890257,0.1320046686246259,0.5292283980616226,0.0683203155351481,0.1000686836520108,0.125785166606803,-0.4122296221393121,-0.0814283859176872,0.1675255942428408,-0.2076311458309186,0.0143676457351777,0.161725382265176,-0.265269427949692,-0.0029029671116592,0.2076135508635941,-0.4122296221393121,-0.0826368751621549,0.1663266160648788,-0.001056373353472,-0.2151823560378719,-0.4523863807744304,Ipca Laboratories Ltd.,niftyhealthcarelist,Ipca Laboratories is engaged in the manufacturing and marketing of pharmaceuticals.(Source : 201903 Annual Report Page No: 68),https://www.screener.in/company/IPCALAB/
863,2023-03-31,28.22,17849.25,3221.22,3487.23,1745.94,172.34,10334.01,12333.63,2505.66,1090.21,93.79,282168156.0,1.0,8220.66,3427.07,31.37,95.09,304.66,1347.42,1245.19,359.83,490.07,184.15,206.82,1571.87,363.1,1208.77,70.55,1474.06,-431.52,-978.5,64.05,464.7,28.22,858.15,24214.26,GLENMARK,1962.84,1778.6899999999998,27341.69,13.929658046504043,3.3259726104716654,42.83380581148122,660.7235435861091,20.034409358273287,1.2988034228996126,0.1043894285860259,0.0921751792801403,52.23458540042523,8.896404488284059,0.067614153456837,0.0430117666148102,0.0843033382641291,0.1470405052635676,0.238769149922269,0.2163682721338675,8.600183734648486,0.180183213844017,0.5725837504813246,4.708443589126774,3.28083618687292,3795.45,3.4813934929967623,0.1793116367785555,0.45760922880151,0.0097131023707928,0.0698872015147968,0.0828956234246223,-0.3949464157894473,-0.0372440512532384,0.0356933026341337,-0.2818475182754154,0.005714674780362,0.065470336790026,-0.3088386154157018,-0.0023019248504687,0.0592980966405154,-0.3949464157894473,-0.0372440512532384,0.0356933026341337,-0.0708087678359875,-0.1292503281128934,-0.4334912113329842,Glenmark Pharmaceuticals Ltd.,niftyhealthcarelist,"Glenmark Pharmaceuticals Ltd is a global research-led pharmaceutical company with presence across generics, Specialty and OTC business with operations in over 80 countries.",https://www.screener.in/company/GLENMARK/
864,2023-03-31,83.3,20390.9,50.8,4849.8,7206.7,913.0,7440.0,9815.1,4288.9,3043.0,645.8,166527876.0,5.0,16962.5,4940.7,-129.5,398.1,1257.9,2843.4,2727.0,427.8,568.0,923.2,16.9,3866.0,1253.2,2612.8,666.4,5052.9,-3403.2,-2696.9,-1047.2,4622.75,16.65,5674.4,94654.32,DRREDDY,4806.1,3882.9,94059.32,19.570820415721688,5.545133087693442,156.92492492492494,1307.9786786786788,36.159966319657066,4.33829701699135,0.3345261606484893,0.0339462278784111,303.47747747747746,15.232596627679156,0.1276142657588574,0.0805437815009479,0.1891790499390986,0.1540338983050847,0.2833367722918202,0.2289108327192336,229.75739644970415,0.0024811714255013,70.99113737075334,2.3537125175184204,3.954976800578237,6726.200000000001,2.2103844889911275,0.2978865143699336,99.46653543307086,0.1775261711048787,0.1269871138438592,0.1262875890162254,0.6096599310004929,-0.0383148540578681,0.3574378107538396,0.5624004421182667,0.0998065306955959,0.2566060637923442,0.7167300380228137,0.1120330058025989,0.3857707278637603,0.6086931682791714,-0.0388927899818805,0.3564580639291901,0.215940577057965,-0.1293680005940504,0.4415726341840578,Dr. Reddy's Laboratories Ltd.,niftyhealthcarelist,"Dr. Reddy's Laboratories Ltd is a leading India-based pharamceutical company which offers a portfolio of products and services, including Active Pharmaceutical Ingredients (APIs), Custom Pharmaceutical services (CPS), generics, biosimilars and differentiated formulations.",https://www.screener.in/company/DRREDDY/
865,2023-03-31,53.09,12652.33,,1646.2,4718.76,211.88,84.41,9336.57,1964.3,2780.45,4187.56,265468580.0,2.0,7625.3,3035.02,-50.16,496.61,284.62,955.16,399.9,53.85,347.88,342.07,1.69,2354.1,545.95,1808.15,796.35,2447.95,-2706.75,-796.59,-1055.39,2823.35,26.55,3615.35,95976.18,DIVISLAB,2697.86,2355.79,91788.62,34.02275136589741,12.037378201513382,68.10357815442562,529.6372693032015,53.08605065951386,6.826086851396253,0.4741256081727932,0.0241215499865144,92.2015065913371,30.62151698359852,0.1423132804740024,0.0783697157383067,0.1854161452356553,0.2371250967175062,0.3538037847691238,0.3089439104035251,1393.9585798816568,0.0,1596.3668639053255,1.615954191355356,3.881942676780533,3866.41,1.3905698717833446,0.3210299922625995,inf,-0.1412776385106905,0.1281632080743446,0.1485002113365927,-0.3867642969062654,0.0961884439493265,0.1576705425830402,-0.3236411953469715,0.1037651474715748,0.1461336852675867,-0.3595351050091755,0.0897568587165265,0.1403457096376026,-0.3867642969062653,0.0961884439493268,0.1576705425830402,-0.004981103733489,-0.0880022594683885,-0.4357090723986351,Divi's Laboratories Ltd.,niftyhealthcarelist,"Incorporated in 1990, Divis Laboratories Ltd manufactures and exports API's, Intermediates and Nutraceutical ingredients",https://www.screener.in/company/DIVISLAB/
866,2023-03-31,161.43,24476.66,50.09,2908.29,3809.0,504.25,11909.35,11373.87,2888.49,3277.36,966.46,807150593.0,2.0,15790.6,5496.16,-205.26,257.07,988.99,2391.67,2323.98,334.89,314.83,595.91,27.02,3484.48,971.01,2513.47,686.08,3035.05,-2758.09,-424.77,-147.81,900.5,80.72,1409.0,113756.69,CIPLA,4107.41,3511.5,112840.32,27.472377970545917,7.146043848872113,31.138131813676907,464.65918731417247,45.24998508038688,3.0323300140567877,0.0892303015718212,0.0345787138408405,37.59972745292369,23.949641686298413,0.1020156189055239,0.0734405994764573,0.1422340569454694,0.1591750788443757,0.2601174116246374,0.2223791369548972,129.95928941524798,0.0020330309695272,53.26689145376734,4.145602520346547,5.466731752576607,6947.48,2.119840359313593,0.192206122629919,60.59193451786784,0.0266422726486623,0.0764603277410984,0.0675193214736193,-0.1502604862184027,0.027328827640018,0.1134706349539897,-0.0776663492975963,0.0449196320381655,0.1086061626574808,-0.1011503432599714,0.0538361736298107,0.1279481291106528,-0.1506815662549644,0.0269044167730623,0.1128906732489292,-0.0039424557517933,-0.0850834089384661,-0.2235334382455102,Cipla Ltd.,niftyhealthcarelist,Cipla is engaged in the Business of Pharmaceuticals.(Source : 202003 Annual Report Page No:157),https://www.screener.in/company/CIPLA/
867,2023-03-31,600.3,10315.7,1301.2,812.7,961.4,343.5,9270.7,2454.3,658.0,560.1,720.3,1200600000.0,5.0,1992.9,981.0,-3.2,279.2,127.1,438.1,107.9,32.8,3134.1,116.9,69.6,2971.2,122.8,2848.4,180.09,219.3,-1173.1,1039.4,85.6,206.35,120.06,262.5,31515.75,BIOCON,3157.7,3040.8,32096.65,10.164565981568863,16.105499523307742,23.7248042645344,686.2212060636348,11.064369470579976,0.3825297115281188,0.1317175974710221,0.1149736092296312,1.8265867066466768,112.9702735978112,0.2609380725540491,0.1947650566161588,0.2488950004911108,1.4292739224246074,1.5844748858447486,1.52581664910432,43.689655172413794,0.1192011725906925,2.303545374963525,2.0729144996879554,3.0287234042553197,1390.5,2.4825923942153185,0.1100406442872196,0.1685367353212419,0.1465308940283052,0.0007538070094028,-0.0380273013772552,32.08246225319397,0.8624600224435228,0.6421866556410734,11.717277486910993,0.691898961283788,0.4811977285086395,20.70449678800857,0.763976102768158,0.5820729323413323,32.08246225319396,0.8621497158695619,0.6420224862230519,0.4911582954180937,0.6461562335745672,23.526663500263236,Biocon Ltd.,niftyhealthcarelist,Biocon is engaged in the business of manufacture of biotechnology products and research services.(Source : 202003-01 Annual Report Page No:195),https://www.screener.in/company/BIOCON/
868,2023-03-31,58.59,17855.58,4203.16,2816.32,3687.5,239.09,8221.78,12785.28,4560.26,4125.26,132.14,585938609.0,1.0,12792.28,7336.92,466.0,613.92,650.91,1642.89,1088.32,194.4,433.76,435.35,114.98,1614.35,383.94,1230.41,439.42,1821.16,-3459.2,1719.48,81.44,518.1,58.59,1133.6,66422.0,AUROPHARMA,2164.68,1729.33,70493.02,32.56509969140936,5.510590762553665,21.000341355180066,363.34473630312345,53.980074934371466,3.1199020839929945,0.0886159464927284,0.0405333745515924,31.083119986345796,16.6682109205122,0.068683617493861,0.0367152638649424,0.078188913399583,0.09618379209961,0.1692176844159133,0.1351854399684809,15.040267872673509,0.2346276718374337,0.5012991704761772,3.4690928813559325,2.8051646178068794,8135.75,1.972178723280472,0.1423639882804316,0.4332835295349214,0.1333499894570282,-0.0146348925569089,0.0449038957890517,-0.1541888073911638,-0.1312974122637474,-0.0745745701118689,0.0459008155850177,-0.1115459524678089,-0.0467839231112264,0.045278707945987,-0.1285792964599493,-0.0631191211404903,-0.1541888073911638,-0.1312974122637474,-0.074574570111869,-0.1767141503391222,-0.2183059874870409,-0.1918108536599277,Aurobindo Pharma Ltd.,niftyhealthcarelist,"Aurobindo Pharma is principally engaged in manufacturing and marketing of active pharmaceutical ingredients, generic pharmaceuticals and related services.(Source : 202003 Annual Report Page No:159)",https://www.screener.in/company/AUROPHARMA/
869,2023-03-31,24.2,2675.26,923.08,880.73,1329.8,63.46,676.53,2433.48,1372.19,593.41,202.98,242042756.0,1.0,3931.2,2099.93,-61.52,88.95,117.4,332.63,365.71,25.44,8.55,145.56,38.67,663.94,165.16,498.79,36.3,663.68,-96.71,-519.47,47.5,290.7,24.2,411.9,9983.17,GRANULES,848.1700000000001,702.61,10703.27,12.619250857728993,2.722647028897029,20.61115702479339,134.74793388429754,19.984322059383707,3.056818669692416,0.1047771672771672,0.0709018129507856,27.42479338842975,10.599897540983608,0.1847739918354041,0.0754782935026534,0.1939550701993629,0.1268798331298331,0.2157534595034595,0.1787265974765975,18.169381949831912,0.3419498714557726,0.8819027813880947,2.9562340201534063,2.864909378438845,2367.8,3.990158575015588,0.1688237688237688,0.718984270052433,0.2139178122799865,0.1939205844592262,0.1901050433414621,0.2904636241332921,0.0394942733681489,0.2908645181784877,0.2809139784946237,0.0755429243307272,0.2173138606564801,0.3108395522388061,0.0660794430452536,0.2382336688183062,0.3224585900208943,0.0566767729432649,0.303214531491019,0.1115893247936932,-0.0899142630696616,0.2097696113478833,Granules India Ltd.,niftyhealthcarelist,"Granules India Ltd and its subsidiaries are primarily involved in the manufacturing and selling of Active Pharma Ingredients (APIs), Pharmaceutical Formulation Intermediates (PFIs) and Finished Dosages.",https://www.screener.in/company/GRANULES/
870,2023-03-31,101.2,13538.2,4825.3,2098.9,4184.1,739.3,4879.3,10760.9,3505.3,1782.4,248.1,1012204139.0,1.0,8731.6,3066.2,-105.1,278.6,332.5,1324.6,1038.8,131.4,344.6,488.6,278.2,2032.2,503.0,1529.2,607.2,1078.2,-1959.7,827.0,-54.5,491.55,101.22,729.15,73804.86,ZYDUSLIFE,2799.0,2310.4,78382.06,28.00359414076456,8.976826698428695,15.10768622801818,234.9502469867615,48.263512294009935,3.103422998491611,0.0835070319300013,0.0307347904140335,10.6520450503853,46.14606844741235,0.1121163687552238,0.060299446768743,0.1251252389694931,0.1751339960602867,0.3205598057629758,0.2646021347748408,8.304816678648455,0.3537765590861768,0.5484471441167826,2.086852608685261,2.490970815622058,3782.4,2.1220825852782763,0.123482523248889,0.2234472468033075,0.1141650397478595,0.1121567145986903,0.0848883234739923,0.7824921319501108,0.0267174770064972,0.0699015877410602,0.5746835443037972,0.0707844352215272,0.0858485715037959,0.7788728056667691,0.0767165952752859,0.0815616768227169,0.8027437220680977,0.0305911566174643,0.0723217281871613,-0.0445792470786409,-0.0368337988339588,0.7303610916231975,Zydus Lifesciences Ltd.,niftyhealthcarelist,"In 1995, the group was restructured and thus was formed Cadila Healthcare under the aegis of the Zydus group. From a humble turnover Rs. 250 crores in 1995 the group witnessed a significant financial growth and registered a turnover of over Rs. 14,253 crores in FY20.
Adhering to its brand promise of being dedicated to life in all its dimensions, Zydus continues to innovate with an unswerving focus to address the unmet healthcare needs. Simultaneously it rededicates itself to its mission of creating healthier, happier communities across the globe",https://www.screener.in/company/ZYDUSLIFE/
871,2015-03-31,210.15,3839.36,125.0,1003.37,64.16,1.05,2296.33,2816.34,477.43,,1053.36,210147823.0,10.0,3026.45,,,48.81,435.55,1455.79,373.04,104.7,162.14,33.12,5.92,731.66,178.63,553.03,336.24,338.45,-264.8,-53.8,19.84,385.4,21.01,2533.2,47817.71,MPHASIS,770.6999999999999,737.5799999999999,46889.35,60.83995069417413,15.49318508483537,26.322227510709183,392.8896477867682,96.23805580167442,6.447611980285202,0.8370202712749261,0.0682984626640093,16.10899571632556,23.92452060865711,0.1365671402219034,,0.1766866051344948,0.1827322440483074,0.2546547935700243,0.24371127889111,124.5912162162162,0.0308679321695711,5.886801099908341,47.17035536159601,6.339044467251743,,,0.1118306927258008,2.7076,,,,,,,,,,,,,,,,,,,MphasiS Ltd.,niftyitlist,"Mphasis a global Information Technology (IT) solutions provider specializing in providing cloud and cognitive services, applies next-generation technology to help enterprises transform businesses globally.(Source : 202003 Annual Report Page No:36)",https://www.screener.in/company/MPHASIS/
872,2015-03-31,574.0,47494.0,,13745.0,7347.0,769.0,6857.0,46840.0,8627.0,,27722.0,1148472332.0,5.0,47300.0,,,185.0,4561.0,25123.0,2544.0,917.0,3749.0,913.0,8.0,16798.0,4634.0,12164.0,6830.6,7955.0,628.0,-4961.0,3622.0,554.59,459.38,1642.15,681565.75,INFY,17719.0,16806.0,653843.75,36.90071392290761,13.82333509513742,26.479167573686272,677.3871740171536,62.016677655376526,2.4242413541157712,0.0347177589852008,0.0477454832825804,17.31681832034481,32.0260910370836,0.2530581675959058,,0.3496296912706998,0.2571670190274841,0.3746088794926004,0.3553065539112051,2100.75,0.0,2214.875,6.438001905539676,5.482786600208647,,,0.1681818181818181,inf,,,,,,,,,,,,,,,,,,,Infosys Ltd.,niftyitlist,"Infosys Ltd provides consulting, technology, outsourcing and next-generation digital services to enable clients to execute strategies for their digital transformation. It is the 2nd largest Information Technology company in India behind TCS.",https://www.screener.in/company/INFY/
873,2015-03-31,16.13,1909.33,217.53,763.89,337.25,24.3,457.54,2087.79,1031.44,,133.43,32250000.0,5.0,4744.4,,,28.72,507.58,2806.92,422.39,23.57,88.46,90.73,10.42,942.53,169.57,772.96,480.67,580.47,-97.88,-494.69,-12.11,,3.22,5638.5,166991.72,LTIM,1043.6799999999998,952.95,167075.82,160.08337804691095,35.21537391450974,240.04968944099377,609.0896273291925,23.488886876423106,9.257258286804776,1.188453756007082,,180.2701863354037,,0.4014417334039658,,0.4446824296893591,0.1629204957423489,0.2199814518168788,0.2008578534693533,91.45393474088291,0.1129756006356922,4.578547927177012,14.067902149740547,4.599782827891104,,,0.1223484529129078,2.6684595228244383,,,,,,,,,,,,,,,,,,,LTIMindtree Ltd.,niftyitlist,"Larsen & Toubro Infotech Ltd offers extensive range of IT services like application development, maintenance and outsourcing, enterprise solutions, infrastructure management services, testing, digital solutions, and platform-based solutions to the clients in diverse industries.",https://www.screener.in/company/LTIM/
